"sample" "Activity" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()"
"WALKING_DOWNSTAIRS" 12 0.2685409016 -0.0157186162 0.12839576052 0.5268140952 0.292515122578 0.30673247614 0.06932957598 0.011592701332 -0.047960896282 -0.040223968944 -0.07065730686 -0.219811058052 -0.08817006092 -0.04339762494 -0.10135759899 -0.167490732356 -0.167490732356 -0.035181277406 -0.00242856239 -0.057783842868 -0.95885914812 -0.943898243792 -0.90769230774 -0.06614162196 0.118702184872 -0.9987152424 -0.95867012394 -0.955683478 -0.2872 0.10593333342 -0.04804847386 -0.998832533 -0.9402506352 -0.9563711146 -0.813793103 -0.1204916219 -0.0884937936 -0.9981204832 -0.9324137932 -0.6826845628 -0.9314285718 -0.7432381756 -0.9323076928 -0.49306147496 -0.9441269846 -0.10924567878 -0.96297038202 -0.9418620907 -0.01688372072 -0.9807532286 -0.980732262 0.0072042546652 -0.9563621588 -0.9538961924 0.11157462326 -0.9423807226 -0.9535920002 -0.05962572744 -0.9631886378 -0.9716093332 -0.9500973604 -0.9500973604 -0.9609230394 -0.9214640222 -0.971929694 -0.955069913 -0.9648210132 -0.94383969048 -0.9704227198 -0.9578777564 -0.9551321734 -0.9511666148 -0.9445678918 -0.9526047478 -0.94695811658 -0.952550541 -0.9383426548 -0.9692645624
"WALKING_DOWNSTAIRS" 13 0.277897103181818 -0.0153899695045455 0.161951966818182 0.779342926363636 -0.169998797954545 0.0490746925909091 0.0848896092628409 0.00412898032954546 0.286948693477273 -0.0125975951159091 -0.0872896154586364 0.0499173710227273 -0.104903972743182 -0.0386646584545455 -0.273331891386364 -0.111144856127273 -0.111144856127273 0.04275980425 -0.0562771891659091 0.011690412575 -0.361668390161364 -0.0572519456659091 -0.786713285909091 -0.305631314159091 -0.0460028288159091 -0.899927968636364 -0.332464524325 -0.209389760613636 -0.245454545454545 -0.176867143022727 -0.431418496022727 -0.9061711225 -0.289919721629545 -0.340691902227273 -0.551724138636364 -0.107813208809091 0.0313315246840909 -0.890000598409091 -0.714733541136364 -0.635129571795454 -0.883116880454546 -0.101883279631818 -0.822843820227273 -0.596163567681818 -0.88239538 -0.107989387977273 -0.35139859275 -0.00829269039545454 0.0347304310022727 -0.9629540225 -0.945868453636364 0.00367344400568182 -0.281037307840909 -0.121011593640455 0.0788664928702273 -0.434014491522727 -0.376823353590909 -0.0457865899545455 -0.341105723590909 -0.448873509454545 -0.201573803863636 -0.201573803863636 -0.241434214472727 -0.289822183818182 -0.408118657272727 -0.322706534227273 -0.349276441227273 -0.0465986761136364 -0.407597599954545 -0.292508081479545 -0.0838678686797727 -0.313118328636364 -0.481936888272727 -0.406837785431818 -0.2530504535 -0.228293941961364 -0.341352320909091 -0.43018750825
"WALKING_DOWNSTAIRS" 14 0.276149842822222 -0.023193410684 -0.0411640787555556 0.715724651777778 -0.311561867111111 -0.299131540512444 0.0502268773644444 0.0247845717088889 0.226617242125778 0.108602559982222 -0.160905242668889 0.470549764444444 -0.124395881233333 -0.0341934237333333 0.0921922562222222 0.0579543887471111 0.0579543887471111 -0.0862065601111111 -0.0832473329066667 -0.351662940108889 -0.251887688642222 0.0847048362577778 -0.864957262444444 -0.397852967888889 -0.261990769424444 -0.872516532444444 -0.310497237653333 -0.234883385955556 -0.706666666666667 -0.2560771918 -0.415510618 -0.868875302666667 -0.409720791933333 0.0751065787755555 -0.840613024 -0.3420011196 -0.436364582711111 -0.921326468666667 -0.765517242 -0.664334376 -0.885714282444445 -0.634337512911111 -0.793732195933333 -0.6390089672 -0.851146384444444 -0.107879814282222 -0.228231680906667 0.301542331711111 -0.471475108444444 -0.928196573111111 -0.911544308888889 0.00596248997111111 -0.282488709084444 -0.223326215511111 -0.0874080943555555 -0.436925209777778 0.355899092682222 -0.0657799908222222 -0.628904468444444 -0.353668302066667 0.148719198328889 0.148719198328889 -0.214118190942222 0.303694912844444 -0.376872099246667 0.193387085248889 -0.220821596527778 0.316933181626667 -0.212445403566667 -0.318732907331111 -0.266715862153333 0.241634273711111 -0.451614621555556 0.488430285989333 0.0298063360822222 -0.177296876256667 -0.00682834058888889 -0.412622204733333
"WALKING_DOWNSTAIRS" 15 0.272538552222222 -0.0197705012925926 -0.1162041315 0.956822242962963 -0.185134810777778 0.142599773555556 0.0713840502222222 0.0131807405037037 -0.154802418718519 -0.0107620501814815 -0.0755226365925926 0.355525711555556 -0.107105832148148 -0.0506308526555556 0.0917501723703704 -0.0960977753851852 -0.0960977753851852 -0.150518132851852 -0.0355009876037037 -0.231839111518519 -0.763317899074074 -0.717878772518519 -0.911680911111111 -0.0704697691444444 -0.0551782603703704 -0.99460242037037 -0.792408232962963 -0.799323663333333 -0.2 0.111737342592593 -0.210824455592593 -0.994707569259259 -0.782373815555556 -0.875320916666667 -0.897828862592593 -0.238828587222222 -0.13274076902963 -0.994385312592593 -0.782886333333333 -0.607737875851852 -0.850676071851852 -0.781291166296296 -0.962013295925926 -0.545061054444444 -0.930629041851852 -0.105418368259259 -0.745363858907407 -0.675797369625926 0.0324241426296296 -0.975769684444444 -0.959115942592593 -0.00818386482740741 -0.783797995555556 -0.794678152962963 0.0756244109148148 -0.78110493 -0.847864705555556 -0.0534547197074074 -0.841583408148148 -0.934528942222222 -0.714964498644444 -0.714964498644444 -0.812177552592593 -0.758685734074074 -0.89695579037037 -0.862683034814815 -0.739143738740741 -0.675727615107407 -0.91615687037037 -0.794140327777778 -0.804301893333333 -0.814234885185185 -0.784401703703704 -0.834474167407407 -0.750260811481481 -0.788578236296296 -0.82537291962963 -0.916026580740741
"WALKING_DOWNSTAIRS" 16 0.291131471509434 -0.0146728230150943 -0.0427711773018868 0.930984359433962 -0.0729365969056604 0.0474408237849057 0.0691413051509434 0.00733284701035849 -0.0838056188301887 -0.0278760990754717 -0.0759350603773585 0.142025162954717 -0.101250345716981 -0.0421423661320755 0.0635136633698113 -0.164021597977358 -0.164021597977358 -0.0980941979056604 -0.0279672096226415 -0.22912292884717 -0.982399668490566 -0.959996996792453 -0.876632801 -0.023731691409434 0.0737911256950943 -0.999191303207547 -0.990367581698113 -0.982204273584906 -0.289056603773585 0.232774443358491 -0.0208933226037736 -0.999771347358491 -0.975595430377359 -0.983065452264151 -0.945348080377359 -0.0274330645792453 -0.191487555909434 -0.999923306981132 -0.782693558867925 -0.588755698679245 -0.892782270566038 -0.709109159169811 -0.88872762490566 -0.483820338566038 -0.919137466037736 -0.0936144002264151 -0.980168371509434 -0.947234992641509 -0.146519481528302 -0.967049671132076 -0.967261787358491 -0.0154746711173585 -0.990257530377359 -0.982126739056604 0.0846859803056604 -0.976269018867924 -0.979669027169811 -0.0522942947811321 -0.988417973207547 -0.993143062641509 -0.959059148867925 -0.959059148867925 -0.988338953396226 -0.969189681698113 -0.993228144528302 -0.959769077924528 -0.979545565283019 -0.944340022641509 -0.984981644339623 -0.991031940754717 -0.983406377924528 -0.981372550566038 -0.9768517 -0.977947817735849 -0.955543806981132 -0.984907762641509 -0.97572709490566 -0.992062702830189
"WALKING_DOWNSTAIRS" 17 0.281195276323529 -0.0152473161147059 0.303575333295588 0.903948512205882 -0.185813774058824 0.362042267117647 0.0742605970632353 0.00610467885970588 0.0686328798970588 -0.0310389448194118 -0.0700255701176471 -0.189121582260294 -0.106601103088235 -0.0303923126008824 -0.222594481076471 0.00304326568088235 0.00304326568088235 -0.127355902759559 -0.138445126570588 -0.105024882470588 -0.487281216019118 -0.483516865060294 -0.848416288823529 -0.246544256588235 -0.00589493618235294 -0.979948842058823 -0.591372593169118 -0.625978281176471 -0.392352941176471 -0.158217209308824 -0.224643654998529 -0.981789555 -0.632749208367647 -0.704591421764706 -0.840770790588235 -0.110916603625 -0.130731202739706 -0.981192219264706 -0.724137930441176 -0.667730282720588 -0.840336132852941 -0.726199038529412 -0.929864253823529 -0.655840079823529 -0.878151258970588 -0.105142076720588 -0.415362448960735 -0.434993833480882 -0.199283830147059 -0.968708064411765 -0.947959990588235 0.00825666395485294 -0.542690862514706 -0.603612774308824 0.0821562497730882 -0.677604282955882 -0.699174533676471 -0.0420062542179412 -0.746058910735294 -0.785240409117647 -0.403007023714706 -0.403007023714706 -0.595615045919118 -0.571738731302206 -0.765263382941176 -0.64006439275 -0.390649005667647 -0.447267936114706 -0.758891191176471 -0.534402539514706 -0.606327879823529 -0.636770450882353 -0.693640407917647 -0.698997118676471 -0.457976124760294 -0.581573440345588 -0.683959404264706 -0.780015858676471
"WALKING_DOWNSTAIRS" 18 0.276649217391304 -0.0214691967940804 0.12016272080587 0.893662320652174 -0.290897236086957 0.103170828043478 0.0812848325956522 0.0109269461586957 0.21909224676087 -0.0786831246543478 -0.0410998965434783 0.14967720858913 -0.0861286232208696 -0.049029500523913 0.0141191461086957 0.0403234204847826 0.0403234204847826 -0.0351611253586957 0.0832566096195652 -0.189691879991304 -0.452924452391304 -0.354330817826087 -0.874581938043478 -0.47185321826087 -0.24661211076087 -0.979651847826087 -0.551995755 -0.553513727391304 -0.631304347826087 -0.365765215782609 -0.456870768478261 -0.981922060869565 -0.561088711304348 -0.660245454130435 -0.869565216956522 -0.299376950226087 -0.4386736575 -0.98219111673913 -0.623688157608696 -0.688776534782609 -0.906142162608696 -0.294355132847826 -0.928651060652174 -0.5228457135 -0.868875083478261 -0.111553463673913 -0.376181602826087 -0.218349390782609 -0.0933914080217391 -0.964054914782609 -0.942084695869565 -0.0115999892826087 -0.531576386956522 -0.539494330217391 0.0777497964326087 -0.563572837826087 -0.564372142826087 -0.0682095130282609 -0.739142036956522 -0.822984115217391 -0.297156101521739 -0.297156101521739 -0.57480496673913 -0.369512028043478 -0.768004910217391 -0.527703498913043 -0.349243927173913 -0.204252767586957 -0.710545801521739 -0.552516365434783 -0.556181290217391 -0.48235443673913 -0.571187248913044 -0.519808699782609 -0.395558765891304 -0.535970095869565 -0.64073964673913 -0.815261657173913
"WALKING_DOWNSTAIRS" 19 0.277702955769231 -0.0176731502653846 0.142058569713462 0.594281354038461 -0.0577771936538462 0.0465261746269231 0.0627082661692308 0.00232685293846154 0.0151229100384615 -0.0603738731076923 -0.0678199977153846 -0.0928143232288462 -0.0991135927923077 -0.0207520973038462 -0.137276053405769 -0.00238704385769231 -0.00238704385769231 0.0680734739134615 -0.0574352416192308 -0.0568796156826923 -0.188205775988462 -0.0754245807692308 -0.776627218269231 -0.270563469380769 0.0597268100978846 -0.817814074423077 -0.201381206278077 -0.214730493821154 -0.193076923076923 -0.179063764730769 -0.308505788501923 -0.827533113269231 -0.0947450510576923 -0.403450716490385 -0.660477452884615 -0.0302560042173077 -0.135588550548077 -0.880675599615385 -0.602122013846154 -0.638878851832692 -0.882783880961538 -0.545808159186538 -0.818540434615385 -0.521667334307692 -0.894993893269231 -0.126340334346154 -0.157399264623269 -0.058303084 0.0905805642307692 -0.941463649038462 -0.946710233653846 -0.00164969118846154 -0.145010289842115 -0.166206134980769 0.0758759346923077 -0.258530978211538 -0.418025496282885 -0.0368924154153846 -0.250402957792308 -0.540262597788462 -0.0989613058384615 -0.0989613058384615 -0.184990920467308 -0.180340563269231 -0.425317117942308 -0.381021370883654 -0.146839019473077 -0.109489086692308 -0.424352045846154 -0.162650243065385 -0.169790077945769 -0.259390224586538 -0.313068142518462 -0.433606343634615 -0.147189166436538 -0.166776726403846 -0.348653692905769 -0.501139296461538
"WALKING_DOWNSTAIRS" 20 0.288524793270833 -0.0132707283435417 0.0763701802083333 0.911757235416667 -0.2898520925 0.291366639375 0.0696621385833333 0.0326408703375 -0.000648515914583331 -0.0946781278770833 -0.00253307124999999 -0.0859863439958333 -0.0417475357708333 -0.077373398525 -0.11476913518125 0.108494042041667 0.108494042041667 -0.0490200258958333 0.0829165129833333 0.0978821839291667 -0.050166053875 0.493425837270833 -0.536858973270833 -0.480993533583333 -0.0538765113416667 -0.930196661041667 -0.207446573102687 0.181299360489583 -0.458333333333333 -0.452072848583333 -0.4951308329375 -0.935720677708333 -0.0844389900854167 -0.136530224375 -0.706896551875 -0.2127120279125 -0.111227047479167 -0.899229570625 -0.524425285833333 -0.755292553333333 -0.877645499166667 -0.192409171483333 -0.79914529875 -0.804271035625 -0.88359788 -0.1080852734 0.0480632049541667 0.5917274793125 -0.0416535595208333 -0.937660723958333 -0.909313550625 -0.0146753588 -0.144071107439583 0.262432574 0.0819444127158333 -0.226096584520833 -0.134694363104167 -0.0302243729583333 -0.264063702385417 -0.337578053541667 0.201927834729167 0.201927834729167 -0.07282537398125 0.0833581700875 -0.2726789188125 -0.207157064404167 0.08255650564125 0.539282999279167 -0.370831255645833 -0.155110211395833 0.264728994770833 0.231935635275 -0.274275431020833 -0.141732714708333 0.123266877995833 -0.00387195056458333 -0.112006194033333 -0.323623215729167
"WALKING_DOWNSTAIRS" 21 0.267168548795918 -0.0190750854285714 -0.145659899653061 0.475518026857143 0.28919054455102 -0.024905936122449 0.0901909904285714 -0.000550079808979592 0.0868708523061224 -0.0404740101285714 -0.105629019204082 -0.0097567118367347 -0.0991099504 -0.0356497752653061 -0.153518589480612 -0.176793224632653 -0.176793224632653 -0.119317087459184 -0.0538164197779592 -0.191673369891837 -0.962607027755102 -0.942802356734694 -0.89010989 -0.203896965530612 0.124363389932653 -0.99721187244898 -0.974657793469388 -0.957817637959184 -0.295510204081633 0.226759200461224 -0.000430646116326531 -0.998410078367347 -0.969610147755102 -0.96493043244898 -0.90570021122449 -0.0316450280673469 -0.251060189244898 -0.9984828 -0.824067556938776 -0.511914706102041 -0.850340135918367 -0.808087329163265 -0.954997384489796 -0.513158285920408 -0.869128603877551 -0.10219254277551 -0.955466211836735 -0.939957847204082 0.343875862163265 -0.955801335510204 -0.979141145510204 -0.022539592395102 -0.974303783265306 -0.957941246938775 0.11995871355102 -0.976902541428571 -0.957997979183673 -0.0677857851836735 -0.978299656122449 -0.978552936938776 -0.944207856163265 -0.944207856163265 -0.970702413265306 -0.940615471632653 -0.979890913265306 -0.945012206326531 -0.953129643265306 -0.941507782 -0.973187685918367 -0.976299879795918 -0.961255982857143 -0.96300106755102 -0.979358441428571 -0.954921492040816 -0.937820504693878 -0.967303184897959 -0.962606570408163 -0.979630129591837
"WALKING_DOWNSTAIRS" 22 0.276758603939394 -0.022363960340303 0.353182622757576 0.931140310151515 -0.249840138484848 0.48555055166303 0.0638121407424242 0.0246829284616667 0.223537202134848 0.0394886979712121 -0.1249897699 -0.127800098974242 -0.111352465163788 -0.0423493186636364 -0.23677541215303 -0.00523505269848485 -0.00523505269848485 -0.0278696582318182 -0.0526946778318182 -0.0869483002742424 -0.501668108727273 -0.376929732242424 -0.812354311969697 -0.103184411104545 -0.0601976822495454 -0.954946417727273 -0.508493164043939 -0.499246020222727 -0.398787878787879 0.10609145585303 -0.306183869272727 -0.954340443484848 -0.538094892893939 -0.751392696969697 -0.859979101515152 -0.262860974757576 -0.244391285818182 -0.956057128939394 -0.678160918484848 -0.586558908242424 -0.922558921515152 -0.548510974318182 -0.925407925909091 -0.603861793212121 -0.933621932575758 -0.113001394168182 -0.422818969489848 -0.340371417318182 0.00185221014924242 -0.967093147878788 -0.958177009090909 -0.014054590884697 -0.486649982848485 -0.485760037960606 0.0353008282484849 -0.610065804895455 -0.744535681363636 -0.0425179035660606 -0.638171200151515 -0.830642226666667 -0.372274246818182 -0.372274246818182 -0.532601400174242 -0.550166692851515 -0.753120849090909 -0.627552345075758 -0.395975531893939 -0.363879330590909 -0.708092515454545 -0.509864640382576 -0.507096202175758 -0.599123755227273 -0.634296986939394 -0.743376042424242 -0.476589922401515 -0.494262088818182 -0.645963894545455 -0.796417082575758
"WALKING_DOWNSTAIRS" 23 0.275020609775 -0.0176960549325 -0.12174002085 0.19674558125 0.16566715475 -0.486955201025 0.088185884175 0.02578998304 0.2074931591 -0.0294167879625 -0.0937896653325 -0.059084207805 -0.085952240175 -0.0345440124525 -0.199435976677 -0.08673717525 -0.08673717525 -0.0667226873 -0.034028236925 0.01440227588425 -0.61141048211 -0.55406432525 -0.744230769425 -0.4672053875 -0.016284820446375 -0.9096966825 -0.6334201564 -0.6087684312 -0.202 -0.0265899655925 -0.12528093792225 -0.907938498 -0.67603285775 -0.3571568786 -0.64655172425 0.05274133828375 -0.11054832665 -0.95795606425 -0.8017241375 -0.4630271655 -0.87857142775 -0.6747302305 -0.9269230785 -0.5281602631 -0.93412698525 -0.111437337825 -0.623747160025 -0.5632962380725 0.450874533175 -0.9536385555 -0.9750187705 0.003074859599 -0.61370811105 -0.5714440817875 0.099671128625 -0.75529842875 -0.32815091075 -0.0623712247525 -0.7008689785 -0.34307391475 -0.5433417261225 -0.5433417261225 -0.553815277215 -0.4921878593 -0.4951412866825 -0.45622323865 -0.6301461554 -0.596163471125 -0.532390432005 -0.6273807512 -0.559889002705 -0.624054135935 -0.7811109145 -0.317010164 -0.509982188595 -0.505019048125 -0.33670809625 -0.3967746758
"WALKING_DOWNSTAIRS" 24 0.281532689032258 -0.0176211126122581 0.0705613823112903 0.937774903064516 -0.161642278564516 -0.132218160016129 0.0667400468548387 0.00819589856887097 -0.114892218967742 -0.0248955110177419 -0.069142730083871 0.1998743598 -0.119595082558065 -0.0264720300483871 0.0526659197080645 0.259385149076129 0.259385149076129 0.159247240016129 -0.0165990190967742 0.114024293969355 -0.286390079193548 -0.152720121727419 -0.542183622354839 -0.52757710983871 -0.104181868632258 -0.89455659483871 -0.429630992096774 -0.333975699693548 -0.389032258064516 -0.394377113064516 -0.451131680241936 -0.90086751516129 -0.360772527048387 -0.484207659516129 -0.65072302416129 -0.084842049833871 0.0200663786870968 -0.966538173870968 -0.68743048 -0.73925502016129 -0.906810032258065 -0.127791829596774 -0.881720432096774 -0.667044348129032 -0.905273934193548 -0.108489751935484 -0.181438711962903 -0.119488554787097 -0.166324559129032 -0.961816960806452 -0.931292749193548 0.00584776747403226 -0.399695605967742 -0.294656635564516 0.0813372376435484 -0.493868859032258 -0.522155854354839 -0.0409973894919355 -0.452369783909677 -0.57140068 -0.129398726306452 -0.129398726306452 -0.346029336709677 -0.328341200483871 -0.553631376612903 -0.224926705004839 -0.145107496196774 -0.160768062840323 -0.340471018516129 -0.422648541774194 -0.299826740241936 -0.387165662903226 -0.53840309516129 -0.551217053870968 -0.146039769480968 -0.293103451919355 -0.457019805483871 -0.541796493387097
"WALKING_DOWNSTAIRS" 25 0.256780122753623 -0.0432353088695652 0.11572687826087 0.870863738115942 -0.0255417897391304 0.137303520086957 0.0819347568902899 0.00592473458289855 0.0183552920014493 0.00907997627536232 -0.0898177062753623 -0.220058748405797 -0.106654144536232 -0.0462204681217391 -0.157413881362319 -0.0610724764637681 -0.0610724764637681 -0.165926203310145 -0.0266122015797101 -0.244323535233333 -0.82630868115942 -0.748551863463768 -0.937569675753623 -0.178804834984058 -0.0528312232463768 -0.995305232753623 -0.877641769130435 -0.854546942318841 -0.406376811594203 -0.000770241057971014 -0.258174361313768 -0.996725384637681 -0.789613525492754 -0.860394744347826 -0.92203897942029 -0.120598043724638 -0.300573008847826 -0.996019923188406 -0.80109945115942 -0.702710828086957 -0.884057970434783 -0.772893362478261 -0.932367150869565 -0.571625224565217 -0.89832068057971 -0.101485198376812 -0.800595490869565 -0.692620270884058 0.134917274108696 -0.96269500057971 -0.938329971449275 -0.00430222280463768 -0.875492868985507 -0.844653388985507 0.0688199929188406 -0.798916065927536 -0.799923603188406 -0.0541484555362319 -0.869203844057971 -0.937238121884058 -0.718835019275362 -0.718835019275362 -0.87395330057971 -0.737216112188406 -0.910212487246377 -0.832374037246377 -0.791790846811594 -0.6864096827 -0.91738931826087 -0.884788743188406 -0.844400882463768 -0.82870578826087 -0.804136478405797 -0.772092956956522 -0.803449365362319 -0.869582760724638 -0.828933494927536 -0.924927516666667
"WALKING_DOWNSTAIRS" 26 0.282048458809524 -0.0148407316166667 0.0205970476666667 0.550533393809524 0.129122350904762 0.0777563788095238 0.0788756853571429 0.0194570891095238 -0.128590263452381 -0.00705278667857143 -0.0877565493309524 -0.0996177566238095 -0.111944099194762 -0.0381605661119048 -0.10256779105 -0.102857478266667 -0.102857478266667 -0.0584546978190476 -0.0848981615523809 0.137671438830952 -0.422469247719048 -0.362519944190476 -0.549450549261905 -0.325533119928571 0.0711627753904762 -0.930876603571429 -0.498643190238095 -0.463547473828571 -0.222857142857143 -0.202682434528571 -0.198621183 -0.937517387619048 -0.501747148190476 -0.662174063333333 -0.676518884523809 -0.0448778291309524 0.0612764571357143 -0.954459180952381 -0.607553365714286 -0.717718133571429 -0.891912317619048 -0.421433519321429 -0.760683760714286 -0.63325379447619 -0.880574450714286 -0.109726145333333 -0.394680012880952 -0.359803338095238 0.241617370047619 -0.977948106666667 -0.968596776666667 0.00613875344142857 -0.463335797452381 -0.439615101009524 0.0858365187476191 -0.603152470809524 -0.677122978095238 -0.0535949401261905 -0.545265269047619 -0.700029499761905 -0.355981059690476 -0.355981059690476 -0.455335754047619 -0.524338829261905 -0.635389888333333 -0.51103198547619 -0.385203700880952 -0.399149537738095 -0.559200888095238 -0.474706093 -0.452146278240476 -0.472396631428571 -0.635825370976191 -0.689681396904762 -0.45063418802381 -0.455594998666667 -0.631465265238095 -0.696376523333333
"WALKING_DOWNSTAIRS" 27 0.271783081489362 -0.0175765533404255 -0.195384304214894 -0.528971829787234 0.56842114212766 -0.368133499702128 0.0778030955702128 0.0128573988 -0.0670810151425532 -0.015328636552766 -0.0887228406595745 -0.422375801829787 -0.103841901510638 -0.0370985665510638 -0.271299115148936 -0.21765700567234 -0.21765700567234 -0.107664705678723 -0.184790746893617 -0.123773964595745 -0.979287351914894 -0.982315253404255 -0.62356792093617 -0.162116634887234 0.269662330042553 -0.999769443404255 -0.986464831914894 -0.984985588723404 -0.203404255319149 0.0895382721085106 0.0633571531148936 -0.999762460425532 -0.98450901787234 -0.988040702978723 -0.762289067659574 0.104651969565745 0.0340260270212766 -0.999830099148936 -0.750550256382979 -0.770619024255319 -0.900709220425532 -0.781020734680851 -0.881069285744681 -0.585648473787234 -0.812901046595745 -0.108092310234043 -0.977641400851064 -0.983482711914894 0.844787121276596 -0.970390744042553 -0.994777520425532 -0.00199242842810638 -0.986035195744681 -0.98483835212766 0.111570736170213 -0.986488876382979 -0.986537229148936 -0.0619310135106383 -0.992970856170213 -0.992918378510638 -0.981994299361702 -0.981994299361702 -0.987884744893617 -0.970192169361702 -0.994221638723404 -0.986973198297872 -0.976980545106383 -0.984193028723404 -0.987272780851064 -0.986798346808511 -0.98574669787234 -0.982833564680851 -0.987098892553191 -0.985825039361702 -0.98000127212766 -0.987894460638298 -0.981194491489362 -0.993338718723404
"WALKING_DOWNSTAIRS" 28 0.282529778695652 -0.016495416023913 -0.382241518565217 -0.0794160173913043 0.0267858526086956 -0.581070930451522 0.072383967326087 0.00414375733565217 0.0921870919130435 -0.00958045237173913 -0.0942384379782609 -0.267317855043478 -0.105086592565217 -0.0352153817652174 -0.283057799278261 -0.105665898041304 -0.105665898041304 -0.0985473724934783 0.0222496813152174 -0.121237904119565 -0.977378163695652 -0.953695484782609 -0.866220735217391 -0.282548932978261 -0.091757940126087 -0.999236762173913 -0.981025611956522 -0.97601065826087 -0.294782608695652 0.0950713899456522 -0.0609764921630435 -0.99929730826087 -0.947895599782609 -0.965362970434783 -0.895052473695652 -0.210544040369565 -0.369863338067391 -0.999312161086957 -0.946026985652174 -0.414500816756522 -0.890269150434783 -0.732807170869565 -0.956521739565217 -0.517686760695652 -0.942028985434783 -0.106521263478261 -0.971816922608696 -0.939984521086957 0.0350890803695652 -0.97352314173913 -0.965590211521739 0.00382284527130435 -0.980997247173913 -0.976144241521739 0.069723481673913 -0.95489421173913 -0.958780118913043 -0.0509090469586957 -0.962279918695652 -0.980743597173913 -0.953845997826087 -0.953845997826087 -0.977118288478261 -0.929457254347826 -0.976927251521739 -0.958980366521739 -0.970223567826087 -0.936683515652174 -0.970684408478261 -0.982760177608696 -0.97823999 -0.954875489347826 -0.957401104347826 -0.955842304130435 -0.961556407391304 -0.973898423695652 -0.945163364130435 -0.973611009782609
